hisse,fark,adet2,tks2,kurum,donem,yukleme
EBEBK,-2655,253,40534692,TERA,2026_01,2026-04-18 13:52
DOFRB,-2682,24105,45000000,TERA,2026_01,2026-04-18 13:52
VAKKO,-2693,43,30789786,TERA,2026_01,2026-04-18 13:52
IHAAS,-2779,40737,56031248,TERA,2026_01,2026-04-18 13:52
LOGO,-2806,1710,74328248,TERA,2026_01,2026-04-18 13:52
VRGYO,-2846,405592,597643904,TERA,2026_01,2026-04-18 13:52
PARSN,-2894,53753,34033246,TERA,2026_01,2026-04-18 13:52
DZGYO,-3000,156051,399777846,TERA,2026_01,2026-04-18 13:52
DERIM,-3001,1117,40403770,TERA,2026_01,2026-04-18 13:52
NTHOL,-3099,6254,485479112,TERA,2026_01,2026-04-18 13:52
AVGYO,-3113,147516,111590302,TERA,2026_01,2026-04-18 13:52
POLHO,-3166,57903,164140074,TERA,2026_01,2026-04-18 13:52
VSNMD,-3298,14359,24000000,TERA,2026_01,2026-04-18 13:52
GLCVY,-3475,13558,26400000,TERA,2026_01,2026-04-18 13:52
EDIP,-3740,7300,36468204,TERA,2026_01,2026-04-18 13:52
BRISA,-3827,2500,31247472,TERA,2026_01,2026-04-18 13:52
BLUME,-3859,130312,174710134,TERA,2026_01,2026-04-18 13:52
CUSAN,-3896,409,18500000,TERA,2026_01,2026-04-18 13:52
KLNMA,-4000,315,91846864,TERA,2026_01,2026-04-18 13:52
OYAYO,-4169,36686,19999941,TERA,2026_01,2026-04-18 13:52
BVSAN,-4209,50606,13749998,TERA,2026_01,2026-04-18 13:52
HRKET,-4303,13087,24000000,TERA,2026_01,2026-04-18 13:52
KRDMA,-4575,33149,240300917,TERA,2026_01,2026-04-18 13:52
SEGYO,-4593,240247,203388821,TERA,2026_01,2026-04-18 13:52
MAKTK,-4759,2821,184370066,TERA,2026_01,2026-04-18 13:52
KAREL,-5016,60596,329659497,TERA,2026_01,2026-04-18 13:52
BJKAS,-5568,563830,1776089716,TERA,2026_01,2026-04-18 13:52
AHGAZ,-5592,270718,659370871,TERA,2026_01,2026-04-18 13:52
KFEIN,-6110,90591,150306170,TERA,2026_01,2026-04-18 13:52
CONSE,-7000,50419,377854899,TERA,2026_01,2026-04-18 13:52
KUTPO,-7161,4577,10524430,TERA,2026_01,2026-04-18 13:52
AYDEM,-7427,1122,130000000,TERA,2026_01,2026-04-18 13:52
BIGEN,-7695,194316,115500000,TERA,2026_01,2026-04-18 13:52
JANTS,-8680,46500,207477849,TERA,2026_01,2026-04-18 13:52
ICBCT,-8716,33138,216761845,TERA,2026_01,2026-04-18 13:52
TBORG,-8741,1320,59392160,TERA,2026_01,2026-04-18 13:52
FONET,-8979,158660,577082984,TERA,2026_01,2026-04-18 13:52
MOBTL,-8988,21238,207999999,TERA,2026_01,2026-04-18 13:52
SMART,-9001,8598,29737499,TERA,2026_01,2026-04-18 13:52
ONRYT,-9305,-3830,19730000,TERA,2026_01,2026-04-18 13:52
METRO,-9350,152242,539989959,TERA,2026_01,2026-04-18 13:52
BEYAZ,-9435,5661,42317352,TERA,2026_01,2026-04-18 13:52
ACSEL,-9822,9633,8589113,TERA,2026_01,2026-04-18 13:52
BIGCH,-9845,105056,73786589,TERA,2026_01,2026-04-18 13:52
DESPC,-10236,876,16023700,TERA,2026_01,2026-04-18 13:52
TRCAS,-10510,57,206252778,TERA,2026_01,2026-04-18 13:52
EFOR,-11095,6900977,539999994,TERA,2026_01,2026-04-18 13:52
GEDZA,-12262,423435,42983624,TERA,2026_01,2026-04-18 13:52
PNLSN,-12999,429,34752383,TERA,2026_01,2026-04-18 13:52
BLCYT,-13000,2252,49088907,TERA,2026_01,2026-04-18 13:52
EKOS,-13588,392890,307199852,TERA,2026_01,2026-04-18 13:52
SUNTK,-14101,17022,144433250,TERA,2026_01,2026-04-18 13:52
ARCLK,-14328,36352,170054748,TERA,2026_01,2026-04-18 13:52
SKYMD,-14492,20699,52499981,TERA,2026_01,2026-04-18 13:52
AKFIS,-15018,-1531,66841328,TERA,2026_01,2026-04-18 13:52
OZYSR,-16289,26458,40488000,TERA,2026_01,2026-04-18 13:52
OSMEN,-16345,82198,157750927,TERA,2026_01,2026-04-18 13:52
FADE,-16660,48511,42347497,TERA,2026_01,2026-04-18 13:52
DOKTA,-16700,62186,145872862,TERA,2026_01,2026-04-18 13:52
THYAO,-16880,414541,739329751,TERA,2026_01,2026-04-18 13:52
UNLU,-17237,95714,102181558,TERA,2026_01,2026-04-18 13:52
RAYSG,-17265,2525,51947024,TERA,2026_01,2026-04-18 13:52
NETAS,-17770,2733,31783484,TERA,2026_01,2026-04-18 13:52
ARMGD,-17860,1409,54996000,TERA,2026_01,2026-04-18 13:52
AGHOL,-18355,78415,1068828243,TERA,2026_01,2026-04-18 13:52
SAHOL,-18433,104640,1142761094,TERA,2026_01,2026-04-18 13:52
ISSEN,-18988,112020,107411517,TERA,2026_01,2026-04-18 13:52
ARTMS,-19880,75478,24199999,TERA,2026_01,2026-04-18 13:52
EGPRO,-20001,47232,175170570,TERA,2026_01,2026-04-18 13:52
SANKO,-20224,11048,37499197,TERA,2026_01,2026-04-18 13:52
GSDHO,-20300,632024,999994969,TERA,2026_01,2026-04-18 13:52
GMSTRF,-21363,-10109,70300000,TERA,2026_01,2026-04-18 13:52
ERCB,-22970,58599,39113273,TERA,2026_01,2026-04-18 13:52
KRDMB,-23410,7,118762110,TERA,2026_01,2026-04-18 13:52
SRVGY,-24481,387983,806067999,TERA,2026_01,2026-04-18 13:52
BEGYO,-25218,641025,277250000,TERA,2026_01,2026-04-18 13:52
CEMZY,-27017,75470,124118690,TERA,2026_01,2026-04-18 13:52
ALVES,-27513,-11451,862856920,TERA,2026_01,2026-04-18 13:52
ESCOM,-27613,216379,463831670,TERA,2026_01,2026-04-18 13:52
BOBET,-28151,5731,113999998,TERA,2026_01,2026-04-18 13:52
GARFA,-28300,515,138399778,TERA,2026_01,2026-04-18 13:52
TURGG,-28439,292037,32042988,TERA,2026_01,2026-04-18 13:52
BARMA,-29360,704393,67594701,TERA,2026_01,2026-04-18 13:52
GIPTA,-29906,479079,51625912,TERA,2026_01,2026-04-18 13:52
ANSGR,-31854,31320,1564416026,TERA,2026_01,2026-04-18 13:52
SERNT,-32250,167393,113000000,TERA,2026_01,2026-04-18 13:52
GWIND,-32909,781196,179165491,TERA,2026_01,2026-04-18 13:52
KLGYO,-34175,6676,689399869,TERA,2026_01,2026-04-18 13:52
SARKY,-37585,24355,999999671,TERA,2026_01,2026-04-18 13:52
DUNYH,-39127,1852,36443197,TERA,2026_01,2026-04-18 13:52
BIOEN,-39769,72777,197983419,TERA,2026_01,2026-04-18 13:52
TUREX,-40605,146978,432000000,TERA,2026_01,2026-04-18 13:52
ICUGS,-41507,167519,336250000,TERA,2026_01,2026-04-18 13:52
VAKBN,-42350,240440,8046896130,TERA,2026_01,2026-04-18 13:52
LIDER,-42375,2424604,279500000,TERA,2026_01,2026-04-18 13:52
TMPOL,-42464,33043,11039990,TERA,2026_01,2026-04-18 13:52
BYDNR,-42628,33681,20499984,TERA,2026_01,2026-04-18 13:52
YATAS,-43151,-16685,94866488,TERA,2026_01,2026-04-18 13:52
PATEK,-43715,330527,293081892,TERA,2026_01,2026-04-18 13:52
EUPWR,-45372,112938,199610525,TERA,2026_01,2026-04-18 13:52
EUYO,-45657,123751,19932876,TERA,2026_01,2026-04-18 13:52
OYAKC,-45915,145956,4656879380,TERA,2026_01,2026-04-18 13:52
TRALT,-46332,747967,952271819,TERA,2026_01,2026-04-18 13:52
ALTNY,-46643,25364,399889404,TERA,2026_01,2026-04-18 13:52
ALKA,-48070,649446,330750000,TERA,2026_01,2026-04-18 13:52
DAGI,-48140,26425,175301274,TERA,2026_01,2026-04-18 13:52
BURCE,-48646,-46178,44422390,TERA,2026_01,2026-04-18 13:52
AKFYE,-49034,185620,551782160,TERA,2026_01,2026-04-18 13:52
INVEO,-50195,90583,998999954,TERA,2026_01,2026-04-18 13:52
ENDAE,-50691,61389,120211591,TERA,2026_01,2026-04-18 13:52
IHLGM,-51057,1223898,986078000,TERA,2026_01,2026-04-18 13:52
ARDYZ,-53618,45441,279551557,TERA,2026_01,2026-04-18 13:52
OFSYM,-54405,41471,22749998,TERA,2026_01,2026-04-18 13:52
ADGYO,-54806,261782,379654367,TERA,2026_01,2026-04-18 13:52
PRKME,-55683,74557,53038641,TERA,2026_01,2026-04-18 13:52
ASTOR,-55708,88851,366896261,TERA,2026_01,2026-04-18 13:52
IDGYO,-56775,43673,119234999,TERA,2026_01,2026-04-18 13:52
BRKVY,-58866,66152,13618361,TERA,2026_01,2026-04-18 13:52
TRGYO,-59824,-59345,251573369,TERA,2026_01,2026-04-18 13:52
ENJSA,-61410,-53965,236211770,TERA,2026_01,2026-04-18 13:52
VBTYZ,-63479,110564,55935000,TERA,2026_01,2026-04-18 13:52
MRGYO,-64861,1370936,1035439185,TERA,2026_01,2026-04-18 13:52
LMKDC,-67904,4466,155929999,TERA,2026_01,2026-04-18 13:52
MZHLD,-68350,331734,72215314,TERA,2026_01,2026-04-18 13:52
BAGFS,-70614,85913,100042745,TERA,2026_01,2026-04-18 13:52
AGYO,-70997,21,129036460,TERA,2026_01,2026-04-18 13:52
ECILC,-71569,73324,210589603,TERA,2026_01,2026-04-18 13:52
ANHYT,-72235,-60487,88457041,TERA,2026_01,2026-04-18 13:52
KBORU,-73383,42192,143999994,TERA,2026_01,2026-04-18 13:52
AGESA,-74411,-79409,35829553,TERA,2026_01,2026-04-18 13:52
YUNSA,-75257,196255,202164056,TERA,2026_01,2026-04-18 13:52
TUKAS,-75963,2465631,4499995929,TERA,2026_01,2026-04-18 13:52
MERIT,-77287,8783,329748900,TERA,2026_01,2026-04-18 13:52
IZMDC,-77346,295343,723225318,TERA,2026_01,2026-04-18 13:52
LRSHO,-78195,1313202,724120946,TERA,2026_01,2026-04-18 13:52
ECZYT,-79350,148,45880511,TERA,2026_01,2026-04-18 13:52
ALKLC,-80545,7192484,45382467,TERA,2026_01,2026-04-18 13:52
ASGYO,-81862,125987,165000000,TERA,2026_01,2026-04-18 13:52
YESIL,-82570,44923,640699952,TERA,2026_01,2026-04-18 13:52
ESCAR,-84024,877453,101933690,TERA,2026_01,2026-04-18 13:52
AKSGY,-86000,-54731,1628451947,TERA,2026_01,2026-04-18 13:52
KIMMR,-86133,-53880,75000000,TERA,2026_01,2026-04-18 13:52
ISDMR,-90110,-51734,147623050,TERA,2026_01,2026-04-18 13:52
HURGZ,-90552,240540,220784167,TERA,2026_01,2026-04-18 13:52
DURKN,-90654,37924,42500000,TERA,2026_01,2026-04-18 13:52
MAGEN,-92823,362178,719512140,TERA,2026_01,2026-04-18 13:52
EGEGY,-94077,122773,61200000,TERA,2026_01,2026-04-18 13:52
SEGMN,-95977,10270,80999980,TERA,2026_01,2026-04-18 13:52
SOKM,-97533,-34943,448708248,TERA,2026_01,2026-04-18 13:52
MACKO,-98000,-52298,41453550,TERA,2026_01,2026-04-18 13:52
OZKGY,-100000,8773242,363999945,TERA,2026_01,2026-04-18 13:52
KRGYO,-104840,4342,275373393,TERA,2026_01,2026-04-18 13:52
ISYAT,-108057,12257,152245569,TERA,2026_01,2026-04-18 13:52
MNDTR,-108632,917970,910071938,TERA,2026_01,2026-04-18 13:52
VKGYO,-114116,462679,1637202242,TERA,2026_01,2026-04-18 13:52
GENIL,-114354,2021640,85937999,TERA,2026_01,2026-04-18 13:52
PLTUR,-114739,45639,49500000,TERA,2026_01,2026-04-18 13:52
BESLR,-115676,98802,658098036,TERA,2026_01,2026-04-18 13:52
FORMT,-116701,5969889,1075744232,TERA,2026_01,2026-04-18 13:52
MAVI,-119858,48549,576779312,TERA,2026_01,2026-04-18 13:52
IEYHO,-123463,688320,541032947,TERA,2026_01,2026-04-18 13:52
TCKRC,-124181,356422,70000000,TERA,2026_01,2026-04-18 13:52
BINHO,-125407,2170511,488884390,TERA,2026_01,2026-04-18 13:52
TSKB,-125447,240662,1516591673,TERA,2026_01,2026-04-18 13:52
LILAK,-126747,60409,260252730,TERA,2026_01,2026-04-18 13:52
PETKM,-133003,422600,1241736844,TERA,2026_01,2026-04-18 13:52
TATGD,-135093,2845007,119284718,TERA,2026_01,2026-04-18 13:52
IHEVA,-149332,437568,291631239,TERA,2026_01,2026-04-18 13:52
AEFES,-157240,1292597,2028860053,TERA,2026_01,2026-04-18 13:52
SELEC,-159802,-118749,124262097,TERA,2026_01,2026-04-18 13:52
DOFER,-160207,41895,19572500,TERA,2026_01,2026-04-18 13:52
SISE,-164411,1402143,1814922730,TERA,2026_01,2026-04-18 13:52
HUNER,-166875,165036,670137934,TERA,2026_01,2026-04-18 13:52
TEKTU,-167753,839292,195639308,TERA,2026_01,2026-04-18 13:52
ALARK,-173393,-47102,164975148,TERA,2026_01,2026-04-18 13:52
ALBRK,-176280,498704,1050739765,TERA,2026_01,2026-04-18 13:52
SKTAS,-178768,1262757,332865443,TERA,2026_01,2026-04-18 13:52
TRMET,-181590,-145059,174454588,TERA,2026_01,2026-04-18 13:52
IZINV,-183062,2735045,13540386,TERA,2026_01,2026-04-18 13:52
MPARK,-187108,-42125,80869110,TERA,2026_01,2026-04-18 13:52
KRVGD,-189989,-13044,596159766,TERA,2026_01,2026-04-18 13:52
BULGS,-190632,456624,72499900,TERA,2026_01,2026-04-18 13:52
GRSEL,-206033,630261,29650000,TERA,2026_01,2026-04-18 13:52
IHLAS,-206289,878432,1396079076,TERA,2026_01,2026-04-18 13:52
SAFKR,-242186,1763651,139427409,TERA,2026_01,2026-04-18 13:52
EUREN,-242980,764024,1040132637,TERA,2026_01,2026-04-18 13:52
KRSTL,-253789,826264,183664642,TERA,2026_01,2026-04-18 13:52
MEGMT,-254068,88684,72749999,TERA,2026_01,2026-04-18 13:52
HUBVC,-267152,875086,277189572,TERA,2026_01,2026-04-18 13:52
BSOKE,-272119,995868,458486931,TERA,2026_01,2026-04-18 13:52
BORSK,-273224,38443,279999879,TERA,2026_01,2026-04-18 13:52
YYLGD,-282355,521227,369826200,TERA,2026_01,2026-04-18 13:52
HATEK,-285105,465412,62998947,TERA,2026_01,2026-04-18 13:52
DARDL,-291094,209683,1753442695,TERA,2026_01,2026-04-18 13:52
TOASO,-296193,-107906,120585076,TERA,2026_01,2026-04-18 13:52
GZNMI,-297068,7405,40910271,TERA,2026_01,2026-04-18 13:52
IHGZT,-303444,878614,570666228,TERA,2026_01,2026-04-18 13:52
DERHL,-316371,389593,197281316,TERA,2026_01,2026-04-18 13:52
ALGYO,-322595,1898326,989357377,TERA,2026_01,2026-04-18 13:52
ENERY,-332408,125840,2420686786,TERA,2026_01,2026-04-18 13:52
KTLEV,-339106,45008760,1288500000,TERA,2026_01,2026-04-18 13:52
KLKIM,-343939,-286696,138383655,TERA,2026_01,2026-04-18 13:52
IZENR,-347351,313500,914537597,TERA,2026_01,2026-04-18 13:52
FRIGO,-352718,617785,153667954,TERA,2026_01,2026-04-18 13:52
OZGYO,-352899,317180,490916869,TERA,2026_01,2026-04-18 13:52
GUBRF,-376042,-351442,85359737,TERA,2026_01,2026-04-18 13:52
ZOREN,-394926,1846573,2681244172,TERA,2026_01,2026-04-18 13:52
GENTS,-431214,1237604,749958921,TERA,2026_01,2026-04-18 13:52
KOCMT,-437707,-87493,581991187,TERA,2026_01,2026-04-18 13:52
HDFGS,-437884,628330,956974190,TERA,2026_01,2026-04-18 13:52
TUCLK,-509613,-386060,230681400,TERA,2026_01,2026-04-18 13:52
KZBGY,-513598,231441,585996164,TERA,2026_01,2026-04-18 13:52
DURDO,-570301,629,379703149,TERA,2026_01,2026-04-18 13:52
BIGTK,-575186,10274,23395022,TERA,2026_01,2026-04-18 13:52
PAPIL,-605698,695384,206247674,TERA,2026_01,2026-04-18 13:52
MERCN,-614072,827731,74389005,TERA,2026_01,2026-04-18 13:52
ARFYE,-625227,323583,47000000,TERA,2026_01,2026-04-18 13:52
ZPLIBF,-665800,-757638,206760000,TERA,2026_01,2026-04-18 13:52
DOHOL,-712272,13814367,984706959,TERA,2026_01,2026-04-18 13:52
GARAN,-727592,61893,2454854227,TERA,2026_01,2026-04-18 13:52
ARSAN,-776228,306554,887344274,TERA,2026_01,2026-04-18 13:52
MANAS,-789144,1580811,149942371,TERA,2026_01,2026-04-18 13:52
CEOEM,-826344,90748,22232614,TERA,2026_01,2026-04-18 13:52
HALKB,-1020889,594652,6546422780,TERA,2026_01,2026-04-18 13:52
PNSUT,-1025950,2303723,128323851,TERA,2026_01,2026-04-18 13:52
IZFAS,-1041476,1299308,156001658,TERA,2026_01,2026-04-18 13:52
YKBNK,-1134456,1706578,4705235952,TERA,2026_01,2026-04-18 13:52
DMRGD,-1292436,1519633,1277294592,TERA,2026_01,2026-04-18 13:52
AKGRT,-1369265,-1099682,629007625,TERA,2026_01,2026-04-18 13:52
QUAGR,-1453928,1075048,1771950000,TERA,2026_01,2026-04-18 13:52
RYGYO,-1474703,278538,770588057,TERA,2026_01,2026-04-18 13:52
VAKFN,-1538902,349047,2064378140,TERA,2026_01,2026-04-18 13:52
TRHOL,-1921060,818472,17635692,TERA,2026_01,2026-04-18 13:52
PASEU,-1991450,13867574,215295868,TERA,2026_01,2026-04-18 13:52
GRTHO,-2088381,979935,36745000,TERA,2026_01,2026-04-18 13:52
PSGYO,-2155017,3491457,2954231556,TERA,2026_01,2026-04-18 13:52
CVKMD,-2248646,26518277,461999787,TERA,2026_01,2026-04-18 13:52
AKFGY,-2252545,-36266,3457819315,TERA,2026_01,2026-04-18 13:52
SASA,-2332669,14046647,25700421137,TERA,2026_01,2026-04-18 13:52
ADEL,-2453633,1720679,112043619,TERA,2026_01,2026-04-18 13:52
DAPGM,-2984324,2527365,928276145,TERA,2026_01,2026-04-18 13:52
EYGYO,-3389982,2417050,341859667,TERA,2026_01,2026-04-18 13:52
ISCTR,-3414869,3682794,8880196742,TERA,2026_01,2026-04-18 13:52
AKBNK,-4003784,113233,3059020211,TERA,2026_01,2026-04-18 13:52
BTCIM,-4307244,3579999,4046650979,TERA,2026_01,2026-04-18 13:52
SMRVA,-6851170,7087,28000000,TERA,2026_01,2026-04-18 13:52
PAHOL,-10205261,5671811,3999999979,TERA,2026_01,2026-04-18 13:52
KUYAS,-10972354,20094893,395658898,TERA,2026_01,2026-04-18 13:52
EREGL,-13141111,-11388425,3554238535,TERA,2026_01,2026-04-18 13:52
PEKGY,-21845087,321167889,4685012615,TERA,2026_01,2026-04-18 13:52
TEHOL,-45293720,619878600,1967936441,TERA,2026_01,2026-04-18 13:52
LYDHO,152590553,153463732,197140910,BULLS,2026_01,2026-04-18 13:52
BTCIM,50146924,75682468,4046650979,BULLS,2026_01,2026-04-18 13:52
SASA,40037019,48201885,25700421137,BULLS,2026_01,2026-04-18 13:52
DMRGD,21810850,34207982,1277294592,BULLS,2026_01,2026-04-18 13:52
BIGTK,14914906,15604860,23395022,BULLS,2026_01,2026-04-18 13:52
CANTE,14068892,36650714,6026143802,BULLS,2026_01,2026-04-18 13:52
PAHOL,11969776,29330539,3999999979,BULLS,2026_01,2026-04-18 13:52
BSOKE,6262867,18242743,458486931,BULLS,2026_01,2026-04-18 13:52
MIATK,4058710,25647576,313087979,BULLS,2026_01,2026-04-18 13:52
TSPOR,2735145,12476094,3674526664,BULLS,2026_01,2026-04-18 13:52
GRTHO,2648658,4139772,36745000,BULLS,2026_01,2026-04-18 13:52
BYDNR,2572013,2839234,20499984,BULLS,2026_01,2026-04-18 13:52
ECOGR,2498435,2736279,109980000,BULLS,2026_01,2026-04-18 13:52
MNDTR,2444425,2756247,910071938,BULLS,2026_01,2026-04-18 13:52
BULGS,2422933,5806540,72499900,BULLS,2026_01,2026-04-18 13:52
ZGYO,2138037,2138037,84499889,BULLS,2026_01,2026-04-18 13:52
KGYO,2051181,2875073,767895149,BULLS,2026_01,2026-04-18 13:52
OBAMS,2029617,3251201,725750028,BULLS,2026_01,2026-04-18 13:52
VKGYO,1954544,3084012,1637202242,BULLS,2026_01,2026-04-18 13:52
KTLEV,1884126,3887365,1288500000,BULLS,2026_01,2026-04-18 13:52
KUYAS,1823034,30721754,395658898,BULLS,2026_01,2026-04-18 13:52
TRALT,1794655,4197000,952271819,BULLS,2026_01,2026-04-18 13:52
ODAS,1633426,9688848,1113798031,BULLS,2026_01,2026-04-18 13:52
ESCOM,1561483,3409013,463831670,BULLS,2026_01,2026-04-18 13:52
ALVES,1405391,1599743,862856920,BULLS,2026_01,2026-04-18 13:52
LKMNH,1401551,1736618,163262533,BULLS,2026_01,2026-04-18 13:52
KONTR,1379977,4326774,936038763,BULLS,2026_01,2026-04-18 13:52
SKBNK,1300290,1601505,2498879854,BULLS,2026_01,2026-04-18 13:52
ALGYO,1298525,1643188,989357377,BULLS,2026_01,2026-04-18 13:52
GLYHO,1283206,4088692,1949290631,BULLS,2026_01,2026-04-18 13:52
AVOD,1273799,1403938,253604577,BULLS,2026_01,2026-04-18 13:52
KLGYO,1228086,2393658,689399869,BULLS,2026_01,2026-04-18 13:52
NIBAS,1216429,1356186,267767946,BULLS,2026_01,2026-04-18 13:52
GSRAY,1176881,11745481,10123744690,BULLS,2026_01,2026-04-18 13:52
PETKM,1133732,907395,1241736844,BULLS,2026_01,2026-04-18 13:52
SRVGY,968684,6586108,806067999,BULLS,2026_01,2026-04-18 13:52
MERIT,930012,940431,329748900,BULLS,2026_01,2026-04-18 13:52
EGEGY,920131,13640154,61200000,BULLS,2026_01,2026-04-18 13:52
AZTEK,908061,964157,279000000,BULLS,2026_01,2026-04-18 13:52
AKCNS,906299,1370852,39359284,BULLS,2026_01,2026-04-18 13:52
INFO,799397,1690820,767463337,BULLS,2026_01,2026-04-18 13:52
FENER,757020,952789,2772321026,BULLS,2026_01,2026-04-18 13:52
ADESE,717567,3225910,4687131701,BULLS,2026_01,2026-04-18 13:52
YYAPI,684470,3832497,1705025550,BULLS,2026_01,2026-04-18 13:52
ALKIM,678157,2151610,182767821,BULLS,2026_01,2026-04-18 13:52
TEHOL,669123,3013444,1967936441,BULLS,2026_01,2026-04-18 13:52
RYGYO,645057,1229936,770588057,BULLS,2026_01,2026-04-18 13:52
ERCB,629429,754494,39113273,BULLS,2026_01,2026-04-18 13:52
ALARK,627972,1027561,164975148,BULLS,2026_01,2026-04-18 13:52
EFOR,605175,5939469,539999994,BULLS,2026_01,2026-04-18 13:52
IZFAS,566352,621448,156001658,BULLS,2026_01,2026-04-18 13:52
SNGYO,516491,2132118,3607173097,BULLS,2026_01,2026-04-18 13:52
MEYSU,487041,487041,175000000,BULLS,2026_01,2026-04-18 13:52
ASELS,472588,1637685,1178597817,BULLS,2026_01,2026-04-18 13:52
OSTIM,452523,9527342,509984964,BULLS,2026_01,2026-04-18 13:52
SELVA,423675,1861450,747897737,BULLS,2026_01,2026-04-18 13:52
METRO,409969,524737,539989959,BULLS,2026_01,2026-04-18 13:52
GMTAS,407733,810291,298687813,BULLS,2026_01,2026-04-18 13:52
FRIGO,407255,1421990,153667954,BULLS,2026_01,2026-04-18 13:52
BINHO,399073,2120430,488884390,BULLS,2026_01,2026-04-18 13:52
ESEN,349504,407390,682499950,BULLS,2026_01,2026-04-18 13:52
LINK,344950,2667410,18231985,BULLS,2026_01,2026-04-18 13:52
ATAKP,343653,357146,28224000,BULLS,2026_01,2026-04-18 13:52
KAYSE,338715,471110,814062605,BULLS,2026_01,2026-04-18 13:52
EUREN,337079,1474111,1040132637,BULLS,2026_01,2026-04-18 13:52
YKSLN,326277,901162,197429570,BULLS,2026_01,2026-04-18 13:52
HLGYO,313763,2135195,1075198516,BULLS,2026_01,2026-04-18 13:52
AKFYE,302334,440791,551782160,BULLS,2026_01,2026-04-18 13:52
TRILC,280538,407899,118499496,BULLS,2026_01,2026-04-18 13:52
BALSU,275545,582425,278000000,BULLS,2026_01,2026-04-18 13:52
MHRGY,275255,422847,310499991,BULLS,2026_01,2026-04-18 13:52
EKSUN,266995,848554,171792833,BULLS,2026_01,2026-04-18 13:52
DERHL,265428,321597,197281316,BULLS,2026_01,2026-04-18 13:52
SISE,263817,1988775,1814922730,BULLS,2026_01,2026-04-18 13:52
LILAK,251322,379284,260252730,BULLS,2026_01,2026-04-18 13:52
ULUUN,247450,361825,290523352,BULLS,2026_01,2026-04-18 13:52
DUNYH,237550,15806336,36443197,BULLS,2026_01,2026-04-18 13:52
PRDGS,227677,388574,110850000,BULLS,2026_01,2026-04-18 13:52
EKOS,225614,664806,307199852,BULLS,2026_01,2026-04-18 13:52
KOTON,218505,397383,136599960,BULLS,2026_01,2026-04-18 13:52
EUYO,210944,460478,19932876,BULLS,2026_01,2026-04-18 13:52
SMRTG,206536,335169,664164672,BULLS,2026_01,2026-04-18 13:52
BNTAS,201696,1400258,170624998,BULLS,2026_01,2026-04-18 13:52
MARKA,201005,266833,20752018,BULLS,2026_01,2026-04-18 13:52
IHEVA,200754,431028,291631239,BULLS,2026_01,2026-04-18 13:52
DMLKTG,189923,369650,2576335943,BULLS,2026_01,2026-04-18 13:52
NATEN,185070,1064283,309375000,BULLS,2026_01,2026-04-18 13:52
IMASM,181502,2225575,622850499,BULLS,2026_01,2026-04-18 13:52
LIDFA,169126,262850,458180545,BULLS,2026_01,2026-04-18 13:52
EUPWR,163073,697098,199610525,BULLS,2026_01,2026-04-18 13:52
LMKDC,160931,214163,155929999,BULLS,2026_01,2026-04-18 13:52
SEGMN,158931,250059,80999980,BULLS,2026_01,2026-04-18 13:52
DOFRB,158520,189589,45000000,BULLS,2026_01,2026-04-18 13:52
BORSK,154024,1092663,279999879,BULLS,2026_01,2026-04-18 13:52
SARKY,151707,283489,999999671,BULLS,2026_01,2026-04-18 13:52
ENJSA,149204,380625,236211770,BULLS,2026_01,2026-04-18 13:52
KRONT,147981,502185,116892885,BULLS,2026_01,2026-04-18 13:52
YUNSA,144896,1743163,202164056,BULLS,2026_01,2026-04-18 13:52
MERKO,144721,350933,101104701,BULLS,2026_01,2026-04-18 13:52
TCKRC,139541,246371,70000000,BULLS,2026_01,2026-04-18 13:52
BERA,136856,344357,491816866,BULLS,2026_01,2026-04-18 13:52
BIENY,136829,442874,83144831,BULLS,2026_01,2026-04-18 13:52
KLYPV,134971,156960,46334639,BULLS,2026_01,2026-04-18 13:52
THYAO,134543,319893,739329751,BULLS,2026_01,2026-04-18 13:52
EDATA,133746,154816,160065396,BULLS,2026_01,2026-04-18 13:52
NTGAZ,133323,194359,276000000,BULLS,2026_01,2026-04-18 13:52
MRGYO,129817,1647947,1035439185,BULLS,2026_01,2026-04-18 13:52
CRFSA,126220,129346,18312793,BULLS,2026_01,2026-04-18 13:52
SNICA,125734,636433,321688855,BULLS,2026_01,2026-04-18 13:52
PNSUT,115728,340599,128323851,BULLS,2026_01,2026-04-18 13:52
ARASE,115127,148041,49999991,BULLS,2026_01,2026-04-18 13:52
MMCAS,115026,2202997,12393964,BULLS,2026_01,2026-04-18 13:52
BEGYO,112353,665471,277250000,BULLS,2026_01,2026-04-18 13:52
MEKAG,105830,508095,320319999,BULLS,2026_01,2026-04-18 13:52
CVKMD,104677,9202728,461999787,BULLS,2026_01,2026-04-18 13:52
TCELL,100678,480906,1622604373,BULLS,2026_01,2026-04-18 13:52
PGSUS,100289,444864,245068871,BULLS,2026_01,2026-04-18 13:52
AKSEN,97639,386033,638545796,BULLS,2026_01,2026-04-18 13:52
KCAER,96278,343955,496494775,BULLS,2026_01,2026-04-18 13:52
ADGYO,96267,428300,379654367,BULLS,2026_01,2026-04-18 13:52
DITAS,94949,105387,83407812,BULLS,2026_01,2026-04-18 13:52
ALKA,94705,844439,330750000,BULLS,2026_01,2026-04-18 13:52
OBASE,93791,99705,14924000,BULLS,2026_01,2026-04-18 13:52
