hisse,fark,adet2,tks2,kurum,donem,yukleme
AKGRT,-12697,186962,629007625,BULLS,2026_03_02,2026-04-18 17:30
OTTO,-12842,4813,5824438,BULLS,2026_03_02,2026-04-18 17:30
SKYMD,-12858,97813,52499981,BULLS,2026_03_02,2026-04-18 17:30
KONKA,-14775,28472,89670000,BULLS,2026_03_02,2026-04-18 17:30
LIDER,-15251,275590,279500000,BULLS,2026_03_02,2026-04-18 17:30
ICUGS,-15266,2053881,336250000,BULLS,2026_03_02,2026-04-18 17:30
ARZUM,-15500,4827069,400949823,BULLS,2026_03_02,2026-04-18 17:30
GRSEL,-15685,27469,29650000,BULLS,2026_03_02,2026-04-18 17:30
BERA,-15748,176063,491965090,BULLS,2026_03_02,2026-04-18 17:30
BEYAZ,-15788,76455,42317352,BULLS,2026_03_02,2026-04-18 17:30
LIDFA,-16247,342761,458180545,BULLS,2026_03_02,2026-04-18 17:30
KOCMT,-16608,614048,587485478,BULLS,2026_03_02,2026-04-18 17:30
MTRKS,-17067,39515,43633165,BULLS,2026_03_02,2026-04-18 17:30
OSMEN,-17692,110207,157750927,BULLS,2026_03_02,2026-04-18 17:30
DARDL,-18462,1115234,1753442695,BULLS,2026_03_02,2026-04-18 17:30
PBAKIV,-18974,0,4373538,BULLS,2026_03_02,2026-04-18 17:30
BORSK,-19187,1281459,279999879,BULLS,2026_03_02,2026-04-18 17:30
RYGYO,-19403,1194854,770588057,BULLS,2026_03_02,2026-04-18 17:30
OYLUM,-19611,17290,80937367,BULLS,2026_03_02,2026-04-18 17:30
ZGOLDF,-20676,-18176,152040000,BULLS,2026_03_02,2026-04-18 17:30
BLUME,-21314,390517,174710134,BULLS,2026_03_02,2026-04-18 17:30
ATLAS,-21550,37255,59999865,BULLS,2026_03_02,2026-04-18 17:30
ULAS,-21977,56263,25200172,BULLS,2026_03_02,2026-04-18 17:30
INVEO,-22250,280909,998999954,BULLS,2026_03_02,2026-04-18 17:30
SKTAS,-22796,945532,332865443,BULLS,2026_03_02,2026-04-18 17:30
PNLSN,-22925,68176,34752383,BULLS,2026_03_02,2026-04-18 17:30
TCELL,-22926,190519,1622604373,BULLS,2026_03_02,2026-04-18 17:30
RALYH,-23288,1412086,176370972,BULLS,2026_03_02,2026-04-18 17:30
TUCLK,-24666,960743,253182600,BULLS,2026_03_02,2026-04-18 17:30
UNLU,-26000,109547,102181558,BULLS,2026_03_02,2026-04-18 17:30
KOTON,-26750,183191,136599922,BULLS,2026_03_02,2026-04-18 17:30
ATATP,-26860,92010,18809999,BULLS,2026_03_02,2026-04-18 17:30
KAREL,-26870,1278310,329659497,BULLS,2026_03_02,2026-04-18 17:30
AKENR,-26877,781507,385189246,BULLS,2026_03_02,2026-04-18 17:30
DOFRB,-26933,157262,45000000,BULLS,2026_03_02,2026-04-18 17:30
CELHA,-27874,47453,146124225,BULLS,2026_03_02,2026-04-18 17:30
ERSU,-28898,81435,31755894,BULLS,2026_03_02,2026-04-18 17:30
ARASE,-29203,82686,49999991,BULLS,2026_03_02,2026-04-18 17:30
KFEIN,-30629,83131,150306170,BULLS,2026_03_02,2026-04-18 17:30
ALTNY,-30681,822878,399885115,BULLS,2026_03_02,2026-04-18 17:30
GEDZA,-30755,29048,42983624,BULLS,2026_03_02,2026-04-18 17:30
ULKER,-30784,119095,338855989,BULLS,2026_03_02,2026-04-18 17:30
TCKRC,-30794,389934,70000000,BULLS,2026_03_02,2026-04-18 17:30
GLDTRF,-31510,-20802,47350000,BULLS,2026_03_02,2026-04-18 17:30
DUNYH,-32625,15825644,36443197,BULLS,2026_03_02,2026-04-18 17:30
SURGY,-35063,77826,44999990,BULLS,2026_03_02,2026-04-18 17:30
HEDEF,-35240,113590,562499930,BULLS,2026_03_02,2026-04-18 17:30
ARFYE,-36463,448624,47000000,BULLS,2026_03_02,2026-04-18 17:30
AKSA,-36646,1556008,1503650642,BULLS,2026_03_02,2026-04-18 17:30
BESTE,-38006,17840,54578499,BULLS,2026_03_02,2026-04-18 17:30
ISGSY,-38490,125759,47378729,BULLS,2026_03_02,2026-04-18 17:30
EUREN,-38553,1391891,1040132637,BULLS,2026_03_02,2026-04-18 17:30
MGROS,-39218,11923,96563558,BULLS,2026_03_02,2026-04-18 17:30
OZATD,-41619,19558,13349988,BULLS,2026_03_02,2026-04-18 17:30
IHEVA,-43691,440927,291631239,BULLS,2026_03_02,2026-04-18 17:30
SOKM,-44201,33903,448708121,BULLS,2026_03_02,2026-04-18 17:30
IDGYO,-46851,97952,118909256,BULLS,2026_03_02,2026-04-18 17:30
DURKN,-47997,346165,42500000,BULLS,2026_03_02,2026-04-18 17:30
ANGEN,-49056,98647,86440002,BULLS,2026_03_02,2026-04-18 17:30
TUPRS,-54671,140490,902334044,BULLS,2026_03_02,2026-04-18 17:30
SEKFK,-56055,55903,62311473,BULLS,2026_03_02,2026-04-18 17:30
YUNSA,-56394,1077584,202164056,BULLS,2026_03_02,2026-04-18 17:30
MARKA,-60173,60066,20802018,BULLS,2026_03_02,2026-04-18 17:30
KZBGY,-65233,10672609,1959999915,BULLS,2026_03_02,2026-04-18 17:30
BURVA,-67168,193569,4723271,BULLS,2026_03_02,2026-04-18 17:30
ECILC,-70255,630316,210589603,BULLS,2026_03_02,2026-04-18 17:30
ANSGR,-70519,92836,1564416026,BULLS,2026_03_02,2026-04-18 17:30
PAPIL,-70730,312986,206247674,BULLS,2026_03_02,2026-04-18 17:30
IEYHO,-75913,295756,541032947,BULLS,2026_03_02,2026-04-18 17:30
CONSE,-78548,3368162,377854899,BULLS,2026_03_02,2026-04-18 17:30
TTKOM,-80330,258832,524999999,BULLS,2026_03_02,2026-04-18 17:30
AKFYE,-80534,152955,551782160,BULLS,2026_03_02,2026-04-18 17:30
AZTEK,-82962,39257,279000000,BULLS,2026_03_02,2026-04-18 17:30
DCTTR,-83267,634253,157328724,BULLS,2026_03_02,2026-04-18 17:30
LILAK,-85784,170416,260252705,BULLS,2026_03_02,2026-04-18 17:30
TEKTU,-86089,536148,195639311,BULLS,2026_03_02,2026-04-18 17:30
BUCIM,-90090,2248949,1292638065,BULLS,2026_03_02,2026-04-18 17:30
PENTA,-93093,234291,181070136,BULLS,2026_03_02,2026-04-18 17:30
MAVI,-93806,63217,576779312,BULLS,2026_03_02,2026-04-18 17:30
KLRHO,-94414,4824967,341250000,BULLS,2026_03_02,2026-04-18 17:30
TRMET,-99612,10417,174483588,BULLS,2026_03_02,2026-04-18 17:30
OZKGY,-99725,1109352,363999945,BULLS,2026_03_02,2026-04-18 17:30
ESCOM,-100341,3914288,463831670,BULLS,2026_03_02,2026-04-18 17:30
CATES,-100881,87672,33050000,BULLS,2026_03_02,2026-04-18 17:30
SANFM,-104761,1036342,225029995,BULLS,2026_03_02,2026-04-18 17:30
BNTAS,-104917,1045729,170624998,BULLS,2026_03_02,2026-04-18 17:30
DGATE,-105026,30519,15227271,BULLS,2026_03_02,2026-04-18 17:30
SILVR,-106988,21439765,212818206,BULLS,2026_03_02,2026-04-18 17:30
OSTIM,-108621,8807133,510004637,BULLS,2026_03_02,2026-04-18 17:30
FROTO,-109441,195792,625119787,BULLS,2026_03_02,2026-04-18 17:30
EMPAE,-109461,36600,38000000,BULLS,2026_03_02,2026-04-18 17:30
HATEK,-112106,69085,62998947,BULLS,2026_03_02,2026-04-18 17:30
AFYON,-113430,350602,399992258,BULLS,2026_03_02,2026-04-18 17:30
GEREL,-122047,747233,219036379,BULLS,2026_03_02,2026-04-18 17:30
BIENY,-127930,313900,83144831,BULLS,2026_03_02,2026-04-18 17:30
KLGYO,-132055,1840306,689275638,BULLS,2026_03_02,2026-04-18 17:30
MANAS,-138051,675481,306992000,BULLS,2026_03_02,2026-04-18 17:30
GSRAY,-139431,9677052,10123744690,BULLS,2026_03_02,2026-04-18 17:30
DGNMO,-139920,24712,327634635,BULLS,2026_03_02,2026-04-18 17:30
HDFGS,-145563,5378090,956974191,BULLS,2026_03_02,2026-04-18 17:30
KGYO,-148283,1630370,767894934,BULLS,2026_03_02,2026-04-18 17:30
VRGYO,-155842,1171158,597693904,BULLS,2026_03_02,2026-04-18 17:30
DERHL,-159150,181320,197281316,BULLS,2026_03_02,2026-04-18 17:30
MEKAG,-170722,650222,320319999,BULLS,2026_03_02,2026-04-18 17:30
KUYAS,-182141,30580444,398957788,BULLS,2026_03_02,2026-04-18 17:30
ZOREN,-188414,1375721,2681244194,BULLS,2026_03_02,2026-04-18 17:30
PINSU,-191441,36346,101635846,BULLS,2026_03_02,2026-04-18 17:30
ASELS,-199541,321405,1178597817,BULLS,2026_03_02,2026-04-18 17:30
GENIL,-218325,2080277,1289069985,BULLS,2026_03_02,2026-04-18 17:30
EYGYO,-232108,237805,362859667,BULLS,2026_03_02,2026-04-18 17:30
ENKAI,-234739,93581,874733059,BULLS,2026_03_02,2026-04-18 17:30
KRONT,-239266,310024,116892885,BULLS,2026_03_02,2026-04-18 17:30
IHLGM,-243019,10902112,986078000,BULLS,2026_03_02,2026-04-18 17:30
EDATA,-244325,205551,160065395,BULLS,2026_03_02,2026-04-18 17:30
SELVA,-263294,1436186,747897737,BULLS,2026_03_02,2026-04-18 17:30
SEGYO,-270800,377740,203351321,BULLS,2026_03_02,2026-04-18 17:30
ULUUN,-270900,399330,290523352,BULLS,2026_03_02,2026-04-18 17:30
KONTR,-275504,966491,936038761,BULLS,2026_03_02,2026-04-18 17:30
BINBN,-287186,1391958,17000000,BULLS,2026_03_02,2026-04-18 17:30
BESLR,-340372,116873,658098036,BULLS,2026_03_02,2026-04-18 17:30
IMASM,-342235,1880623,650600499,BULLS,2026_03_02,2026-04-18 17:30
LRSHO,-362175,1976347,724120946,BULLS,2026_03_02,2026-04-18 17:30
ARSAN,-377620,4942012,887344281,BULLS,2026_03_02,2026-04-18 17:30
KCHOL,-427574,423921,674052400,BULLS,2026_03_02,2026-04-18 17:30
USAK,-433584,534138917,2436064709,BULLS,2026_03_02,2026-04-18 17:30
PASEU,-437922,137478,215295868,BULLS,2026_03_02,2026-04-18 17:30
HLGYO,-443264,1311574,1075198517,BULLS,2026_03_02,2026-04-18 17:30
AKHAN,-443356,361096,54700000,BULLS,2026_03_02,2026-04-18 17:30
MIATK,-450036,25602389,313087979,BULLS,2026_03_02,2026-04-18 17:30
INFO,-472746,212131,767463333,BULLS,2026_03_02,2026-04-18 17:30
PETUN,-477396,640156,134673118,BULLS,2026_03_02,2026-04-18 17:30
MERIT,-489316,458192,329748900,BULLS,2026_03_02,2026-04-18 17:30
ONCSM,-496208,500705,10086000,BULLS,2026_03_02,2026-04-18 17:30
ISCTR,-508103,13788901,8880396856,BULLS,2026_03_02,2026-04-18 17:30
ZGYO,-542849,627774,84500000,BULLS,2026_03_02,2026-04-18 17:30
CVKMD,-563663,10054923,461999787,BULLS,2026_03_02,2026-04-18 17:30
IZENR,-647357,-302923,914537597,BULLS,2026_03_02,2026-04-18 17:30
OBAMS,-693978,5526895,751078524,BULLS,2026_03_02,2026-04-18 17:30
MHRGY,-799300,180912,310499991,BULLS,2026_03_02,2026-04-18 17:30
ECOGR,-809059,701848,110000000,BULLS,2026_03_02,2026-04-18 17:30
VAKBN,-912863,741936,8046896130,BULLS,2026_03_02,2026-04-18 17:30
ADESE,-1055533,2732477,4687131701,BULLS,2026_03_02,2026-04-18 17:30
MARTI,-1122831,1631011,1475768116,BULLS,2026_03_02,2026-04-18 17:30
TUKAS,-1567798,4662622,4499995929,BULLS,2026_03_02,2026-04-18 17:30
ASTOR,-1592711,708849,366896223,BULLS,2026_03_02,2026-04-18 17:30
PSGYO,-1897478,38623907,2954231556,BULLS,2026_03_02,2026-04-18 17:30
HALKB,-2461728,3505884,6546422780,BULLS,2026_03_02,2026-04-18 17:30
SNGYO,-2497798,1738304,3607173097,BULLS,2026_03_02,2026-04-18 17:30
TSPOR,-2572550,17969109,3674975174,BULLS,2026_03_02,2026-04-18 17:30
SVGYO,-3193123,573015,295400000,BULLS,2026_03_02,2026-04-18 17:30
PAHOL,-4873336,29614054,3999999979,BULLS,2026_03_02,2026-04-18 17:30
BSOKE,-6411392,19997596,458487038,BULLS,2026_03_02,2026-04-18 17:30
YKBNK,-8109663,22576901,4705620952,BULLS,2026_03_02,2026-04-18 17:30
FONET,-9502642,581208,577082984,BULLS,2026_03_02,2026-04-18 17:30
KRDMA,-11225647,5454347,240300917,BULLS,2026_03_02,2026-04-18 17:30
KTLEV,-12683977,3917790,1288500000,BULLS,2026_03_02,2026-04-18 17:30
BTCIM,-15251104,17669595,4052064654,BULLS,2026_03_02,2026-04-18 17:30
EFOR,-65349564,6022789,670679994,BULLS,2026_03_02,2026-04-18 17:30
SASA,148190965,159193572,25700419927,PUSULA,2026_03_02,2026-04-18 17:30
DAPGM,5242585,23005605,928276145,PUSULA,2026_03_02,2026-04-18 17:30
GUNDG,2436033,2596848,18968983,PUSULA,2026_03_02,2026-04-18 17:30
TATEN,2109455,2404326,347799724,PUSULA,2026_03_02,2026-04-18 17:30
IHLAS,1824350,2654047,1396079076,PUSULA,2026_03_02,2026-04-18 17:30
MARTI,1164730,2963048,1475768116,PUSULA,2026_03_02,2026-04-18 17:30
AKSA,1155705,1699784,1503650642,PUSULA,2026_03_02,2026-04-18 17:30
KOPOL,1142316,9282132,266319652,PUSULA,2026_03_02,2026-04-18 17:30
ALVES,1006176,1597549,1159999770,PUSULA,2026_03_02,2026-04-18 17:30
HLGYO,921313,2699846,1075198517,PUSULA,2026_03_02,2026-04-18 17:30
KZBGY,743117,2365978,1959999915,PUSULA,2026_03_02,2026-04-18 17:30
SNGYO,739864,1057772,3607173097,PUSULA,2026_03_02,2026-04-18 17:30
SVGYO,695977,2437167,295400000,PUSULA,2026_03_02,2026-04-18 17:30
TEHOL,633494,1127924,1967930261,PUSULA,2026_03_02,2026-04-18 17:30
TEKTU,551550,714649,195639311,PUSULA,2026_03_02,2026-04-18 17:30
ICUGS,458997,679420,336250000,PUSULA,2026_03_02,2026-04-18 17:30
OBAMS,412269,1844748,751078524,PUSULA,2026_03_02,2026-04-18 17:30
INFO,403041,198965,767463333,PUSULA,2026_03_02,2026-04-18 17:30
ATATR,396481,996215,280000000,PUSULA,2026_03_02,2026-04-18 17:30
MACKO,396450,436892,41500000,PUSULA,2026_03_02,2026-04-18 17:30
ENSRI,368290,380517,236333502,PUSULA,2026_03_02,2026-04-18 17:30
BESTE,324867,604462,54578499,PUSULA,2026_03_02,2026-04-18 17:30
BERA,299565,358584,491965090,PUSULA,2026_03_02,2026-04-18 17:30
IMASM,274432,1707940,650600499,PUSULA,2026_03_02,2026-04-18 17:30
ENERY,265022,308175,2420687469,PUSULA,2026_03_02,2026-04-18 17:30
AKBNK,263026,856661,3059320211,PUSULA,2026_03_02,2026-04-18 17:30
PETKM,226621,314018,1241729843,PUSULA,2026_03_02,2026-04-18 17:30
GENIL,225335,19224096,1289069985,PUSULA,2026_03_02,2026-04-18 17:30
ALGYO,224961,1491335,989338262,PUSULA,2026_03_02,2026-04-18 17:30
LXGYO,218010,607912,120000000,PUSULA,2026_03_02,2026-04-18 17:30
FONET,217682,556805,577082984,PUSULA,2026_03_02,2026-04-18 17:30
BINHO,203022,701987,488884380,PUSULA,2026_03_02,2026-04-18 17:30
DMRGD,194385,1139566,1277294592,PUSULA,2026_03_02,2026-04-18 17:30
IHLGM,193981,1206430,986078000,PUSULA,2026_03_02,2026-04-18 17:30
DENGE,192934,4054609,525284797,PUSULA,2026_03_02,2026-04-18 17:30
KBORU,171877,1888032,143999994,PUSULA,2026_03_02,2026-04-18 17:30
ALBRK,167048,259619,1050739765,PUSULA,2026_03_02,2026-04-18 17:30
VAKFN,154628,728401,2064378140,PUSULA,2026_03_02,2026-04-18 17:30
SERNT,153852,385779,113000000,PUSULA,2026_03_02,2026-04-18 17:30
KERVN,149999,649143,588346973,PUSULA,2026_03_02,2026-04-18 17:30
SKYMD,149799,211773,52499981,PUSULA,2026_03_02,2026-04-18 17:30
HEKTS,137615,3055236,3946424626,PUSULA,2026_03_02,2026-04-18 17:30
EGEPO,132986,333314,200000000,PUSULA,2026_03_02,2026-04-18 17:30
SILVR,127980,545694,212818206,PUSULA,2026_03_02,2026-04-18 17:30
TERA,125990,105644,240888789,PUSULA,2026_03_02,2026-04-18 17:30
VKGYO,124358,224766,1637203242,PUSULA,2026_03_02,2026-04-18 17:30
MARBL,122291,249422,65226403,PUSULA,2026_03_02,2026-04-18 17:30
KRDMA,112196,162201,240300917,PUSULA,2026_03_02,2026-04-18 17:30
OZSUB,107501,127869,42499126,PUSULA,2026_03_02,2026-04-18 17:30
LIDFA,106839,420565,458180545,PUSULA,2026_03_02,2026-04-18 17:30
CEMAS,104014,405535,790994229,PUSULA,2026_03_02,2026-04-18 17:30
HUNER,101344,330533,670137933,PUSULA,2026_03_02,2026-04-18 17:30
AVOD,99733,2420599,253604577,PUSULA,2026_03_02,2026-04-18 17:30
TLBICV,98820,98820,2821817,PUSULA,2026_03_02,2026-04-18 17:30
YKSLN,95000,247015,197429566,PUSULA,2026_03_02,2026-04-18 17:30
KATMR,86596,1901627,1980989998,PUSULA,2026_03_02,2026-04-18 17:30
RNPOL,84921,1245207,335900000,PUSULA,2026_03_02,2026-04-18 17:30
SELEC,82355,18179,124262097,PUSULA,2026_03_02,2026-04-18 17:30
GRNYO,81260,162155,37386059,PUSULA,2026_03_02,2026-04-18 17:30
SMRTG,80556,244333,664164672,PUSULA,2026_03_02,2026-04-18 17:30
KCAER,69880,477043,496494775,PUSULA,2026_03_02,2026-04-18 17:30
MEKAG,69642,227838,320319999,PUSULA,2026_03_02,2026-04-18 17:30
KRSTL,63763,75960,183664642,PUSULA,2026_03_02,2026-04-18 17:30
AGROT,62422,686359,843999770,PUSULA,2026_03_02,2026-04-18 17:30
HURGZ,60085,389052,220784167,PUSULA,2026_03_02,2026-04-18 17:30
DMLKTG,58726,1160514,2503399216,PUSULA,2026_03_02,2026-04-18 17:30
AKFYE,55378,-18484,551782160,PUSULA,2026_03_02,2026-04-18 17:30
EKOS,54019,869163,307199852,PUSULA,2026_03_02,2026-04-18 17:30
KLSER,50690,144905,109457654,PUSULA,2026_03_02,2026-04-18 17:30
YYLGD,49969,527191,369826200,PUSULA,2026_03_02,2026-04-18 17:30
VAKFA,40420,240048,224999701,PUSULA,2026_03_02,2026-04-18 17:30
CVKMD,37811,578929,461999787,PUSULA,2026_03_02,2026-04-18 17:30
SAFKR,37472,165022,139406162,PUSULA,2026_03_02,2026-04-18 17:30
KFEIN,37202,129025,150306170,PUSULA,2026_03_02,2026-04-18 17:30
AKFGY,36443,335274,3457819313,PUSULA,2026_03_02,2026-04-18 17:30
ESCOM,35826,74673,463831670,PUSULA,2026_03_02,2026-04-18 17:30
SURGY,34066,125883,44999990,PUSULA,2026_03_02,2026-04-18 17:30
VAKBN,33026,371714,8046896130,PUSULA,2026_03_02,2026-04-18 17:30
ISKPL,32139,1256890,724625736,PUSULA,2026_03_02,2026-04-18 17:30
BARMA,31546,1343897,78130939,PUSULA,2026_03_02,2026-04-18 17:30
KIMMR,31338,31726,75000000,PUSULA,2026_03_02,2026-04-18 17:30
BRLSM,30442,143649,108025075,PUSULA,2026_03_02,2026-04-18 17:30
ZGYO,29862,85919,84500000,PUSULA,2026_03_02,2026-04-18 17:30
EDATA,27700,93499,160065395,PUSULA,2026_03_02,2026-04-18 17:30
AEFES,27383,346913,2028860053,PUSULA,2026_03_02,2026-04-18 17:30
DGNMO,26808,111403,327634635,PUSULA,2026_03_02,2026-04-18 17:30
ASTOR,25205,187553,366896223,PUSULA,2026_03_02,2026-04-18 17:30
EUREN,25123,1974280,1040132637,PUSULA,2026_03_02,2026-04-18 17:30
GEDIK,25000,239818,983076857,PUSULA,2026_03_02,2026-04-18 17:30
BRKSN,24807,68839,62639942,PUSULA,2026_03_02,2026-04-18 17:30
BORSK,23696,436202,279999879,PUSULA,2026_03_02,2026-04-18 17:30
BAYRK,23430,396602,189751123,PUSULA,2026_03_02,2026-04-18 17:30
MCARD,23274,55375,18900000,PUSULA,2026_03_02,2026-04-18 17:30
MERIT,22917,36249,329748900,PUSULA,2026_03_02,2026-04-18 17:30
ADEL,22752,122723,112043619,PUSULA,2026_03_02,2026-04-18 17:30
ERSU,22607,39430,31755894,PUSULA,2026_03_02,2026-04-18 17:30
ECILC,22588,64842,210589603,PUSULA,2026_03_02,2026-04-18 17:30
ALKIM,22406,69801,182767821,PUSULA,2026_03_02,2026-04-18 17:30
EUHOL,21740,49493,142999954,PUSULA,2026_03_02,2026-04-18 17:30
SOKM,20827,125211,448708121,PUSULA,2026_03_02,2026-04-18 17:30
TUCLK,20773,683474,253182600,PUSULA,2026_03_02,2026-04-18 17:30
TNZTP,20685,137118,87499950,PUSULA,2026_03_02,2026-04-18 17:30
INDES,20242,164887,462749767,PUSULA,2026_03_02,2026-04-18 17:30
DARDL,19597,800559,1753442695,PUSULA,2026_03_02,2026-04-18 17:30
BIGEN,18781,439363,115500000,PUSULA,2026_03_02,2026-04-18 17:30
YATAS,18000,19899,94866488,PUSULA,2026_03_02,2026-04-18 17:30
AFYON,17749,121398,399992258,PUSULA,2026_03_02,2026-04-18 17:30
TUREX,17641,317898,432000000,PUSULA,2026_03_02,2026-04-18 17:30
KARSN,17210,284991,827827039,PUSULA,2026_03_02,2026-04-18 17:30
OSTIM,16639,367200,510004637,PUSULA,2026_03_02,2026-04-18 17:30
AKFIS,15901,71959,66841328,PUSULA,2026_03_02,2026-04-18 17:30
MSGYO,15732,606461,169650150,PUSULA,2026_03_02,2026-04-18 17:30
YEOTK,15570,75090,160933198,PUSULA,2026_03_02,2026-04-18 17:30
ZOREN,15158,11911642,2681244194,PUSULA,2026_03_02,2026-04-18 17:30
PRKAB,14556,31416,35225443,PUSULA,2026_03_02,2026-04-18 17:30
BIMAS,14335,12806,436214016,PUSULA,2026_03_02,2026-04-18 17:30
PETUN,14280,236830,134673118,PUSULA,2026_03_02,2026-04-18 17:30
OZATD,13350,22439,13349988,PUSULA,2026_03_02,2026-04-18 17:30
GARAN,13251,60525,2454957797,PUSULA,2026_03_02,2026-04-18 17:30
CWENE,12962,177107,530758241,PUSULA,2026_03_02,2026-04-18 17:30
CATES,12384,77259,33050000,PUSULA,2026_03_02,2026-04-18 17:30
ETYAT,12243,40722,17735341,PUSULA,2026_03_02,2026-04-18 17:30
ISSEN,12155,167694,107411517,PUSULA,2026_03_02,2026-04-18 17:30
ENJSA,11953,33176,236209110,PUSULA,2026_03_02,2026-04-18 17:30
FORMT,11702,622731,1029046010,PUSULA,2026_03_02,2026-04-18 17:30
BMSTL,11635,156407,74760491,PUSULA,2026_03_02,2026-04-18 17:30
BLUME,11369,141690,174710134,PUSULA,2026_03_02,2026-04-18 17:30
GIPTA,10689,32521,51617863,PUSULA,2026_03_02,2026-04-18 17:30
FLAP,10475,164011,93599985,PUSULA,2026_03_02,2026-04-18 17:30
ARMGD,10191,11412,54996000,PUSULA,2026_03_02,2026-04-18 17:30
EKGYO,10184,389354,1925107366,PUSULA,2026_03_02,2026-04-18 17:30
RYSAS,10096,45114,1504020937,PUSULA,2026_03_02,2026-04-18 17:30
IVIVNV,9999,20001,4034925,PUSULA,2026_03_02,2026-04-18 17:30
GLRMK,9653,37543,38760000,PUSULA,2026_03_02,2026-04-18 17:30
FROTO,9493,189406,625119787,PUSULA,2026_03_02,2026-04-18 17:30
DSTKF,9436,-21032,84533333,PUSULA,2026_03_02,2026-04-18 17:30
EGEGY,9331,312261,69140000,PUSULA,2026_03_02,2026-04-18 17:30
GMTAS,8924,58966,298687813,PUSULA,2026_03_02,2026-04-18 17:30
ISMEN,8788,84934,467723001,PUSULA,2026_03_02,2026-04-18 17:30
MEDTR,8627,12137,24499999,PUSULA,2026_03_02,2026-04-18 17:30
UCAYM,8624,70428,60000000,PUSULA,2026_03_02,2026-04-18 17:30
ASELS,8242,119959,1178597817,PUSULA,2026_03_02,2026-04-18 17:30
GOKNR,8054,88038,178040711,PUSULA,2026_03_02,2026-04-18 17:30
GOZDE,7905,18671,384991447,PUSULA,2026_03_02,2026-04-18 17:30
BYDNR,7539,138769,22999984,PUSULA,2026_03_02,2026-04-18 17:30
DGGYO,7500,15305,280709437,PUSULA,2026_03_02,2026-04-18 17:30
TRILC,7412,77203,118499496,PUSULA,2026_03_02,2026-04-18 17:30
KZGYO,7005,43741,49999978,PUSULA,2026_03_02,2026-04-18 17:30
MNDRS,7001,53458,222008082,PUSULA,2026_03_02,2026-04-18 17:30
SNICA,6736,412553,321688855,PUSULA,2026_03_02,2026-04-18 17:30
FADE,6735,309524,42347497,PUSULA,2026_03_02,2026-04-18 17:30
GLYHO,6523,33608,1949290631,PUSULA,2026_03_02,2026-04-18 17:30
AHSGY,6367,46159,184999889,PUSULA,2026_03_02,2026-04-18 17:30
ARDYZ,6332,99607,279551557,PUSULA,2026_03_02,2026-04-18 17:30
PLTUR,6152,797516,49500000,PUSULA,2026_03_02,2026-04-18 17:30
BALAT,6009,114391,13588195,PUSULA,2026_03_02,2026-04-18 17:30
RGYAS,5975,18002,105523000,PUSULA,2026_03_02,2026-04-18 17:30
SEGYO,5681,196269,203351321,PUSULA,2026_03_02,2026-04-18 17:30
DMSAS,5657,133453,199994510,PUSULA,2026_03_02,2026-04-18 17:30
SOKE,5652,90530,126999996,PUSULA,2026_03_02,2026-04-18 17:30
NATEN,5529,197035,309374995,PUSULA,2026_03_02,2026-04-18 17:30
TCELL,5501,48337,1622604373,PUSULA,2026_03_02,2026-04-18 17:30
MEGAP,5500,285116,234498757,PUSULA,2026_03_02,2026-04-18 17:30
EREGL,5490,713031,3554237933,PUSULA,2026_03_02,2026-04-18 17:30
SAHOL,5316,69014,1145847179,PUSULA,2026_03_02,2026-04-18 17:30
TUKAS,5181,3997104,4499995929,PUSULA,2026_03_02,2026-04-18 17:30
DGATE,5148,99810,15227271,PUSULA,2026_03_02,2026-04-18 17:30
LIDER,5068,49142,279500000,PUSULA,2026_03_02,2026-04-18 17:30
AKSGY,5000,274980,1628451947,PUSULA,2026_03_02,2026-04-18 17:30
TRCAS,4764,51681,206252869,PUSULA,2026_03_02,2026-04-18 17:30
MEPET,4369,15826,73940585,PUSULA,2026_03_02,2026-04-18 17:30
BASGZ,4170,8139,174999999,PUSULA,2026_03_02,2026-04-18 17:30
ASUZU,3840,29037,41130807,PUSULA,2026_03_02,2026-04-18 17:30
DOGUB,3803,4031,19821566,PUSULA,2026_03_02,2026-04-18 17:30
AKHAN,3654,143953,54700000,PUSULA,2026_03_02,2026-04-18 17:30
TRENJ,3537,13549,98018735,PUSULA,2026_03_02,2026-04-18 17:30
LRSHO,3480,344106,724120946,PUSULA,2026_03_02,2026-04-18 17:30
FORTE,3417,22287,27999999,PUSULA,2026_03_02,2026-04-18 17:30
OYYAT,3241,26298,91048322,PUSULA,2026_03_02,2026-04-18 17:30
LYDHO,3223,41319,197140970,PUSULA,2026_03_02,2026-04-18 17:30
DITAS,3154,58495,83407810,PUSULA,2026_03_02,2026-04-18 17:30
ARENA,3020,34258,66996461,PUSULA,2026_03_02,2026-04-18 17:30
ZRGYO,3000,428176,1173404997,PUSULA,2026_03_02,2026-04-18 17:30
BIZIM,3000,36376,27601626,PUSULA,2026_03_02,2026-04-18 17:30
HATSN,2774,25591,44299964,PUSULA,2026_03_02,2026-04-18 17:30
PRZMA,2662,152491,61941150,PUSULA,2026_03_02,2026-04-18 17:30
OSMEN,2561,64399,157750927,PUSULA,2026_03_02,2026-04-18 17:30
KLRHO,2547,3280,341250000,PUSULA,2026_03_02,2026-04-18 17:30
PENTA,2500,88159,181070136,PUSULA,2026_03_02,2026-04-18 17:30
ONCSM,2392,4137,10086000,PUSULA,2026_03_02,2026-04-18 17:30
